"ID,""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID"",""Dir"",""Length"",""JERARQUIA"",""DESIGNACIÓN"",""AB_CAP_CARRIL"",""BA_CAP_CARRIL"",""AB_FACTOR_REGULACIÓN"",""BA_FACTOR_REGULACIÓN"",""AB_V0"",""BA_V0"",""AB_CARRILES"",""BA_CARRILES"",""AB_ALPHA"",""BA_ALPHA"",""AB_BETA"",""BA_BETA"",""AB_CAPACIDAD"",""BA_CAPACIDAD"",""AB_T0"",""BA_T0"",""ID1"",""AB_Flow"",""BA_Flow"",""Tot_Flow"",""AB_Time"",""BA_Time"",""Max_Time"",""AB_VOC"",""BA_VOC"",""Max_VOC"",""AB_VKmT"",""BA_VKmT"",""Tot_VKmT"",""AB_VHT"",""BA_VHT"",""Tot_VHT"",""AB_Speed"",""BA_Speed"",""AB_VDF"",""BA_VDF"",""Max_VDF"""
"1004,0,0.996021,120,""Avenida Turia"",1600.00,1600.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,1.99204,1.99204,1004,0,0.996021,120,""Avenida Turia"",1600.00,1600.00,0.5,0.5,30,30,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,1.99204,1.99204,1004,210.3765,494.2259,704.6025,2.1069,2.55161,2.55161,0.131485,0.308891,0.308891,209.5394,492.2593,701.7987,7.38736,21.0178,28.4052,28.3646,23.4210,2.1069,2.55161,2.55161"
"1005,-1,0.474413,120,""Avenida Emilio Lemos"",0.00,1400.00,0.5,0.5,0.00,50,0.00,3,2.48003,2.48,1.854,1.854,0.00,2100.00,,0.569296,1005,-1,0.474413,120,""Avenida Emilio Lemos"",0.00,1400.00,0.5,0.5,0.00,50,0.00,3,2.48003,2.48,1.854,1.854,0.00,2100.00,,0.569296,1005,,0.0000,0.0000,,0.569296,0.569296,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,,50.0000,,0.569296,0.569296"
"1006,0,0.513062,120,""Calle Taiwan"",1400.00,1400.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,0.615674,0.615674,1006,0,0.513062,120,""Calle Taiwan"",1400.00,1400.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,0.615674,0.615674,1006,494.2259,210.3765,704.6025,0.8372,0.661143,0.8372,0.353019,0.150269,0.353019,253.5684,107.9361,361.5046,6.8961,2.31815,9.21425,36.7698,46.5613,0.8372,0.661143,0.8372"
"1007,0,1.16953,120,""Calle Taiwan"",1400.00,1400.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,1.40344,1.40344,1007,0,1.16953,120,""Calle Taiwan"",1400.00,1400.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1400.00,1400.00,1.40344,1.40344,1007,0.0000,0.0000,0.0000,1.40344,1.40344,1.40344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,1.40344,1.40344,1.40344"
"1008,0,0.163138,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.195766,0.195766,1008,0,0.163138,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.195766,0.195766,1008,693.9599,593.0359,1286.9959,0.234875,0.224989,0.234875,0.257022,0.219643,0.257022,113.2114,96.7468,209.9582,2.71657,2.22378,4.94035,41.6745,43.5056,0.234875,0.224989,0.234875"
"1009,0,0.334663,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.401596,0.401596,1009,0,0.334663,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.401596,0.401596,1009,693.9599,452.0359,1145.9959,0.481825,0.437835,0.481825,0.257022,0.167421,0.257022,232.2429,151.2798,383.5227,5.57279,3.29862,8.87141,41.6745,45.8615,0.481825,0.437835,0.481825"
"1010,-1,0.110892,120,""Avenida de las Ciencias"",0.00,1600.00,0.5,0.5,0.00,50,0.00,3,2.48003,2.48,1.854,1.854,0.00,2400.00,,0.13307,1010,-1,0.110892,120,""Avenida de las Ciencias"",0.00,1600.00,0.5,0.5,0.00,50,0.00,3,2.48003,2.48,1.854,1.854,0.00,2400.00,,0.13307,1010,,141.0000,141.0000,,0.134793,0.134793,,0.05875,0.05875,,15.6357,15.6357,,0.316764,0.316764,,49.3609,,0.134793,0.134793"
"1011,-1,0.126709,120,""Avenida de las Ciencias"",0.00,1600.00,0.5,0.5,0.00,50,0.00,3,2.48003,2.48,1.854,1.854,0.00,2400.00,,0.152051,1011,-1,0.126709,120,""Avenida de las Ciencias"",0.00,1600.00,0.5,0.5,0.00,50,0.00,3,2.48003,2.48,1.854,1.854,0.00,2400.00,,0.152051,1011,,141.0000,141.0000,,0.15402,0.15402,,0.05875,0.05875,,17.8660,17.8660,,0.361946,0.361946,,49.3609,,0.15402,0.15402"
"1016,0,0.376873,120,""Calle Miguel Rios Sarmiento"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.753745,0.753745,1016,0,0.376873,120,""Calle Miguel Rios Sarmiento"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.753745,0.753745,1016,247.0542,227.2202,474.2743,1.02483,0.985868,1.02483,0.352935,0.3246,0.352935,93.1080,85.6331,178.7411,4.21981,3.73348,7.9533,22.0645,22.9365,1.02483,0.985868,1.02483"
"1017,0,0.386637,120,""Avenida del Deporte"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.463965,0.463965,1017,0,0.386637,120,""Avenida del Deporte"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.463965,0.463965,1017,0.0000,0.0000,0.0000,0.463965,0.463965,0.463965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.463965,0.463965,0.463965"
"1018,0,0.315415,120,""Avenida del Deporte"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.378498,0.378498,1018,0,0.315415,120,""Avenida del Deporte"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.378498,0.378498,1018,0.0000,0.0000,0.0000,0.378498,0.378498,0.378498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.378498,0.378498,0.378498"
"1019,0,0.268314,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.321977,0.321977,1019,0,0.268314,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.321977,0.321977,1019,848.3006,569.8154,1418.1161,0.415317,0.36661,0.415317,0.314185,0.211043,0.314185,227.6112,152.8896,380.5008,5.87189,3.48167,9.35356,38.7629,43.9127,0.415317,0.36661,0.415317"
"1020,0,0.303196,120,""Calle Miguel Rios Sarmiento"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.606392,0.606392,1020,0,0.303196,120,""Calle Miguel Rios Sarmiento"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.606392,0.606392,1020,183.4392,200.1663,383.6055,0.73197,0.754021,0.754021,0.262056,0.285952,0.285952,55.6180,60.6896,116.3076,2.23787,2.51549,4.75336,24.8532,24.1263,0.73197,0.754021,0.754021"
"1021,0,0.553736,120,""Calle Miguel Rios Sarmiento"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,1.10747,1.10747,1021,0,0.553736,120,""Calle Miguel Rios Sarmiento"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,1.10747,1.10747,1021,183.4392,200.1663,383.6055,1.33682,1.37709,1.37709,0.262056,0.285952,0.285952,101.5768,110.8392,212.4161,4.08708,4.59412,8.6812,24.8532,24.1263,1.33682,1.37709,1.37709"
"1022,0,0.153118,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.183741,0.183741,1022,0,0.153118,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.183741,0.183741,1022,848.3006,569.8154,1418.1161,0.237007,0.209212,0.237007,0.314185,0.211043,0.314185,129.8897,87.2487,217.1385,3.35088,1.98687,5.33775,38.7629,43.9127,0.237007,0.209212,0.237007"
"1023,1,0.16273,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.195276,,1023,1,0.16273,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.195276,,1023,0.0000,,0.0000,0.195276,,0.195276,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.195276,,0.195276"
"1024,1,0.0421464,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0505757,,1024,1,0.0421464,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0505757,,1024,0.0000,,0.0000,0.0505757,,0.0505757,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.0505757,,0.0505757"
"1025,1,0.100552,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.120662,,1025,1,0.100552,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.120662,,1025,0.0000,,0.0000,0.120662,,0.120662,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.120662,,0.120662"
"1026,1,0.0521916,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0626299,,1026,1,0.0521916,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0626299,,1026,0.0000,,0.0000,0.0626299,,0.0626299,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,50.0000,,0.0626299,,0.0626299"
"1027,1,0.448984,120,""Calle Primo Nebiolo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.897969,,1027,1,0.448984,120,""Calle Primo Nebiolo"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,0.897969,,1027,0.0000,,0.0000,0.897969,,0.897969,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.897969,,0.897969"
"1028,0,0.100711,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.120853,0.120853,1028,0,0.100711,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.120853,0.120853,1028,848.3006,769.9818,1618.2824,0.155888,0.150128,0.155888,0.314185,0.285178,0.314185,85.4332,77.5457,162.9789,2.204,1.9266,4.1306,38.7629,40.2500,0.155888,0.150128,0.155888"
"1029,1,0.0284953,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0569907,,1029,1,0.0284953,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0569907,,1029,0.0000,,0.0000,0.0569907,,0.0569907,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0569907,,0.0569907"
"1030,1,0.0357758,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0715517,,1030,1,0.0357758,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0715517,,1030,200.1663,,200.1663,0.0763704,,0.0763704,0.142976,,0.142976,7.16111,,7.16111,0.25478,,0.25478,28.1071,,0.0763704,,0.0763704"
"1031,0,0.261762,120,""Avenida Aeronautica"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.314114,0.314114,1031,0,0.261762,120,""Avenida Aeronautica"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.314114,0.314114,1031,1031.7398,769.9818,1801.7215,0.445019,0.390204,0.445019,0.382126,0.285178,0.382126,270.0703,201.5520,471.6223,7.6524,5.0075,12.6599,35.2922,40.2500,0.445019,0.390204,0.445019"
"1032,1,0.155532,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.311065,,1032,1,0.155532,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.311065,,1032,183.4392,,183.4392,0.328884,,0.328884,0.131028,,0.131028,28.5307,,28.5307,1.0055,,1.0055,28.3745,,0.328884,,0.328884"
"1033,1,0.0306362,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0612725,,1033,1,0.0306362,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0612725,,1033,0.0000,,0.0000,0.0612725,,0.0612725,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0612725,,0.0612725"
"1034,1,0.112095,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.224189,,1034,1,0.112095,120,""Rotonda Av Aeronautica"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.224189,,1034,0.0000,,0.0000,0.224189,,0.224189,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.224189,,0.224189"
"1035,0,0.271555,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.325867,0.325867,1035,0,0.271555,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.325867,0.325867,1035,848.3006,569.8154,1418.1161,0.420333,0.371039,0.420333,0.314185,0.211043,0.314185,230.3607,154.7365,385.0972,5.94282,3.52373,9.46655,38.7629,43.9127,0.420333,0.371039,0.420333"
"1036,1,0.0777034,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.155407,,1036,1,0.0777034,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.155407,,1036,154.3407,,154.3407,0.16187,,0.16187,0.110243,,0.110243,11.9928,,11.9928,0.416385,,0.416385,28.8021,,0.16187,,0.16187"
"1037,1,0.077649,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.155298,,1037,1,0.077649,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.155298,,1037,0.0000,,0.0000,0.155298,,0.155298,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.155298,,0.155298"
"1038,0,0.0996324,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.119559,0.119559,1038,0,0.0996324,120,""Avenida de las Ciencias"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.119559,0.119559,1038,693.9599,569.8154,1263.7754,0.143444,0.136133,0.143444,0.257022,0.211043,0.257022,69.1409,56.7721,125.9130,1.65907,1.29284,2.95191,41.6745,43.9127,0.143444,0.136133,0.143444"
"1039,1,0.0821303,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.164261,,1039,1,0.0821303,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.164261,,1039,0.0000,,0.0000,0.164261,,0.164261,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.164261,,0.164261"
"1040,1,0.0842172,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.168434,,1040,1,0.0842172,120,""Rotonda Avenida de las Ciencia"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.168434,,1040,117.7795,,117.7795,0.172678,,0.172678,0.0841282,,0.0841282,9.91906,,9.91906,0.338966,,0.338966,29.2628,,0.172678,,0.172678"
"1041,1,0.042868,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0857361,,1041,1,0.042868,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0857361,,1041,0.0000,,0.0000,0.0857361,,0.0857361,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0857361,,0.0857361"
"1042,1,0.0906706,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.181341,,1042,1,0.0906706,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.181341,,1042,0.0000,,0.0000,0.181341,,0.181341,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.181341,,0.181341"
"1043,1,0.0472801,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0945602,,1043,1,0.0472801,120,""Rotonda Avenida del Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0945602,,1043,0.0000,,0.0000,0.0945602,,0.0945602,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0945602,,0.0945602"
"1045,1,0.170192,120,""Rotonda A92"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.204231,,1045,1,0.170192,120,""Rotonda A92"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.204231,,1045,769.9818,,769.9818,0.371414,,0.371414,0.549987,,0.549987,131.0451,,131.0451,4.76636,,4.76636,27.4937,,0.371414,,0.371414"
"1046,1,0.0817228,120,""Rotonda A92"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0980674,,1046,1,0.0817228,120,""Rotonda A92"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0980674,,1046,769.9818,,769.9818,0.178345,,0.178345,0.549987,,0.549987,62.9251,,62.9251,2.28871,,2.28871,27.4937,,0.178345,,0.178345"
"1047,1,0.0484808,120,""Rotonda A92"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0581769,,1047,1,0.0484808,120,""Rotonda A92"",1400.00,0.00,0.5,0.5,50,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.0581769,,1047,1031.7398,,1031.7398,0.140107,,0.140107,0.736957,,0.736957,50.0195,,50.0195,2.40924,,2.40924,20.7615,,0.140107,,0.140107"
"1048,0,0.404726,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.485671,0.485671,1048,0,0.404726,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.485671,0.485671,1048,1364.4260,2099.6525,3464.0786,0.82549,1.2413,1.2413,0.505343,0.777649,0.777649,552.2183,849.7833,1402.0016,18.7720,43.4382,62.2102,29.4171,19.5630,0.82549,1.2413,1.2413"
"1049,1,0.112994,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.135593,,1049,1,0.112994,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.135593,,1049,435.1324,,435.1324,0.153761,,0.153761,0.207206,,0.207206,49.1675,,49.1675,1.11511,,1.11511,44.0922,,0.153761,,0.153761"
"1050,1,0.156475,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.18777,,1050,1,0.156475,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.18777,,1050,649.8516,,649.8516,0.240693,,0.240693,0.309453,,0.309453,101.6855,,101.6855,2.60691,,2.60691,39.0061,,0.240693,,0.240693"
"1051,0,0.144135,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.172962,0.172962,1051,0,0.144135,60,""Avenida Montes Sierra"",1800.00,1800.00,0.5,0.5,50,50,3,3,2.48003,2.48,1.854,1.854,2700.00,2700.00,0.172962,0.172962,1051,1156.5137,1677.0211,2833.5348,0.262034,0.35036,0.35036,0.428338,0.621119,0.621119,166.6942,241.7175,408.4117,5.05077,9.79269,14.8435,33.0037,24.6835,0.262034,0.35036,0.35036"
"1052,1,0.134116,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.160939,,1052,1,0.134116,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.160939,,1052,520.2472,,520.2472,0.19097,,0.19097,0.247737,,0.247737,69.7734,,69.7734,1.65586,,1.65586,42.1371,,0.19097,,0.19097"
"1053,1,0.0799481,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.0959377,,1053,1,0.0799481,120,""Glorieta FIBES"",1400.00,0.00,0.5,0.5,50,0.00,3,0.00,2.48003,2.48,1.854,1.854,2100.00,0.00,0.0959377,,1053,454.9664,,454.9664,0.1099,,0.1099,0.216651,,0.216651,36.3737,,36.3737,0.833344,,0.833344,43.6479,,0.1099,,0.1099"
"1054,1,1.63168,120,""Calle Torrelaguna"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,3.26337,,1054,1,1.63168,120,""Calle Torrelaguna"",1400.00,0.00,0.5,0.5,30,0.00,1,0.00,2.48003,2.48,1.854,1.854,700,0.00,3.26337,,1054,0.0000,,0.0000,3.26337,,3.26337,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,3.26337,,3.26337"
"1055,-1,0.574874,120,""Calle Torres de Albarracin"",0.00,1400.00,0.5,0.5,0.00,30,0.00,2,2.48003,2.48,1.854,1.854,0.00,1400.00,,1.14975,1055,-1,0.574874,120,""Calle Torres de Albarracin"",0.00,1400.00,0.5,0.5,0.00,30,0.00,2,2.48003,2.48,1.854,1.854,0.00,1400.00,,1.14975,1055,,0.0000,0.0000,,1.14975,1.14975,,0.0000,0.0000,,0.0000,0.0000,,0.0000,0.0000,,30.0000,,1.14975,1.14975"
"1056,0,0.254705,120,""Avenida Pedro Mingo"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.509409,0.509409,1056,0,0.254705,120,""Avenida Pedro Mingo"",1400.00,1400.00,0.5,0.5,30,30,1,1,2.48003,2.48,1.854,1.854,700,700,0.509409,0.509409,1056,0.0000,0.0000,0.0000,0.509409,0.509409,0.509409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.509409,0.509409,0.509409"
"1057,0,0.363624,120,""Avenida del Deporte"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.436349,0.436349,1057,0,0.363624,120,""Avenida del Deporte"",1600.00,1600.00,0.5,0.5,50,50,2,2,2.48003,2.48,1.854,1.854,1600.00,1600.00,0.436349,0.436349,1057,0.0000,0.0000,0.0000,0.436349,0.436349,0.436349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,0.436349,0.436349,0.436349"
"1058,1,0.0555938,120,""Rotonda Av Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.111188,,1058,1,0.0555938,120,""Rotonda Av Deporte"",1400.00,0.00,0.5,0.5,30,0.00,2,0.00,2.48003,2.48,1.854,1.854,1400.00,0.00,0.111188,,1058,0.0000,,0.0000,0.111188,,0.111188,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.111188,,0.111188"
